,File,Duration (Sec),Text Length,Speaking Length (ms),Spealing Percentage
16919,1p6CRcg-tpM_0057,5.7,10,4.7,0.8245614035087719
16920,1p6CRcg-tpM_0058,5.9,10,3.6,0.6101694915254237
16921,1p6CRcg-tpM_0059,4.7,10,3.700000000000001,0.7872340425531917
16922,1p6CRcg-tpM_0060,6.4,10,5.200000000000001,0.8125000000000001
16923,1p6CRcg-tpM_0061,3.9,10,2.9,0.7435897435897436
16924,1p6CRcg-tpM_0062,4.1,10,2.6999999999999997,0.6585365853658537
16925,1p6CRcg-tpM_0063,4.1,11,2.9999999999999996,0.7317073170731707
16926,1p6CRcg-tpM_0064,4.3,11,3.2,0.744186046511628
16927,1p6CRcg-tpM_0065,5.6,10,4.8,0.8571428571428572
16928,1p6CRcg-tpM_0066,5.5,10,5.0,0.9090909090909091
16929,1p6CRcg-tpM_0067,6.6,10,3.5,0.5303030303030303
16930,1p6CRcg-tpM_0068,4.2,10,2.9999999999999996,0.7142857142857142
16931,1p6CRcg-tpM_0069,3.4,10,2.5999999999999996,0.7647058823529411
16932,1p6CRcg-tpM_0070,3.8,10,2.7,0.7105263157894738
16933,1p6CRcg-tpM_0071,4.5,10,3.2,0.7111111111111111
16934,1p6CRcg-tpM_0072,4.8,10,2.9999999999999996,0.6249999999999999
16935,1p6CRcg-tpM_0073,3.1,8,2.4,0.7741935483870968
16936,1p6CRcg-tpM_0074,5.7,10,3.6000000000000005,0.6315789473684211
16937,1p6CRcg-tpM_0075,3.9,10,3.3,0.8461538461538461
16938,1p6CRcg-tpM_0076,5.1,10,3.6999999999999993,0.7254901960784312
16939,1p6CRcg-tpM_0077,4.4,10,2.5000000000000004,0.5681818181818182
16940,1p6CRcg-tpM_0078,4.8,10,4.3999999999999995,0.9166666666666666
16941,1p6CRcg-tpM_0079,3.7,10,3.4,0.9189189189189189
16942,1p6CRcg-tpM_0080,4.3,10,3.1999999999999997,0.7441860465116279
16943,1p6CRcg-tpM_0081,4.8,9,3.8999999999999995,0.8124999999999999
16944,1p6CRcg-tpM_0082,7.0,10,4.799999999999999,0.6857142857142856
16945,1p6CRcg-tpM_0083,6.2,10,3.9000000000000004,0.6290322580645161
16946,1p6CRcg-tpM_0084,7.3,10,4.6,0.6301369863013698
16947,1p6CRcg-tpM_0085,6.0,10,4.300000000000001,0.7166666666666668
16948,1p6CRcg-tpM_0086,4.5,10,2.6999999999999997,0.6
16949,1p6CRcg-tpM_0087,5.5,8,4.5,0.8181818181818182
16950,1p6CRcg-tpM_0088,4.9,11,3.0,0.6122448979591836
16951,1p6CRcg-tpM_0089,6.799875,10,2.8,0.4117722752256475
16952,1p6CRcg-tpM_0090,5.0,11,4.1,0.82
16953,1p6CRcg-tpM_0091,4.5,10,3.6999999999999997,0.8222222222222222
16954,1p6CRcg-tpM_0092,5.0,10,3.5999999999999996,0.72
16955,1p6CRcg-tpM_0093,8.0,10,6.2,0.775
16956,1p6CRcg-tpM_0094,3.4,10,2.6,0.7647058823529412
16957,1p6CRcg-tpM_0095,3.1,10,3.0,0.9677419354838709
16958,1p6CRcg-tpM_0096,3.4,10,2.8,0.8235294117647058
16959,1p6CRcg-tpM_0097,7.0,9,5.1,0.7285714285714285
16960,1p6CRcg-tpM_0098,4.6,10,3.3,0.717391304347826
16961,1p6CRcg-tpM_0099,6.6,11,5.8,0.8787878787878788
16962,1p6CRcg-tpM_0100,6.1,10,3.1999999999999993,0.5245901639344261
16963,1p6CRcg-tpM_0101,3.7,9,3.6,0.9729729729729729
16964,1p6CRcg-tpM_0102,4.8,10,4.1,0.8541666666666666
16965,1p6CRcg-tpM_0103,5.0,10,3.5999999999999996,0.72
16966,1p6CRcg-tpM_0104,5.5,10,4.5,0.8181818181818182
16967,1p6CRcg-tpM_0105,3.6,11,2.5,0.6944444444444444
16968,1p6CRcg-tpM_0106,7.1,10,5.199999999999999,0.732394366197183
16969,1p6CRcg-tpM_0107,4.9,10,3.8000000000000003,0.7755102040816326
16970,1p6CRcg-tpM_0108,5.3,11,3.4,0.6415094339622641
16971,1p6CRcg-tpM_0109,5.8,10,4.200000000000001,0.724137931034483
16972,1p6CRcg-tpM_0110,4.4,11,3.5,0.7954545454545454
16973,1p6CRcg-tpM_0111,4.2,10,4.1000000000000005,0.9761904761904763
16974,1p6CRcg-tpM_0112,5.3,10,3.1999999999999997,0.6037735849056604
16975,1p6CRcg-tpM_0113,4.0,9,3.5,0.875
16976,1p6CRcg-tpM_0114,3.6,10,2.8,0.7777777777777777
16977,1p6CRcg-tpM_0115,6.0,10,5.3999999999999995,0.8999999999999999
16978,1p6CRcg-tpM_0116,4.8,10,2.0,0.4166666666666667
16979,1p6CRcg-tpM_0117,5.9,10,3.9,0.6610169491525423
16980,1p6CRcg-tpM_0118,4.7,10,3.2,0.6808510638297872
16981,1p6CRcg-tpM_0119,4.2,10,3.4,0.8095238095238094
16982,1p6CRcg-tpM_0120,6.9,10,3.9000000000000004,0.5652173913043479
16983,1p6CRcg-tpM_0121,7.1,10,3.7,0.5211267605633804
16984,1p6CRcg-tpM_0122,7.3,9,6.1,0.8356164383561644
16985,1p6CRcg-tpM_0123,2.8,5,1.6,0.5714285714285715
16986,1p6CRcg-tpM_0124,5.8,9,4.8,0.8275862068965517
16987,1p6CRcg-tpM_0125,5.3,10,4.199999999999999,0.7924528301886792
16988,1p6CRcg-tpM_0126,3.9,10,3.4,0.8717948717948718
16989,1p6CRcg-tpM_0127,3.0,9,2.9,0.9666666666666667
16990,1p6CRcg-tpM_0128,7.2,8,3.0,0.41666666666666663
16991,1p6CRcg-tpM_0129,5.2,10,2.9,0.5576923076923077
16992,1p6CRcg-tpM_0130,3.9,10,3.0,0.7692307692307693
16993,1p6CRcg-tpM_0131,5.5,10,3.900000000000001,0.7090909090909092
16994,1p6CRcg-tpM_0132,5.199875,10,3.9,0.7500180292795501
16995,1p6CRcg-tpM_0133,4.100125,10,3.3,0.8048535105637022
16996,1p6CRcg-tpM_0134,6.6,10,3.8000000000000003,0.5757575757575758
16997,1p6CRcg-tpM_0135,4.2,10,2.8000000000000003,0.6666666666666667
16998,1p6CRcg-tpM_0136,4.2,10,2.4,0.5714285714285714
16999,1p6CRcg-tpM_0137,7.1,9,4.700000000000001,0.6619718309859157
17000,1p6CRcg-tpM_0138,4.3,10,3.1999999999999997,0.7441860465116279
17001,1p6CRcg-tpM_0139,7.3,7,4.2,0.5753424657534247
17002,1p6CRcg-tpM_0140,4.8,11,3.3999999999999995,0.7083333333333333
17003,1p6CRcg-tpM_0141,4.2,9,3.6,0.8571428571428571
17004,1p6CRcg-tpM_0142,5.0,11,3.4000000000000012,0.6800000000000003
17005,1p6CRcg-tpM_0143,5.4,9,2.8,0.5185185185185185
17006,1p6CRcg-tpM_0144,4.2,10,3.2,0.7619047619047619
17007,1p6CRcg-tpM_0145,4.4,10,1.9000000000000001,0.4318181818181818
17008,1p6CRcg-tpM_0146,5.4,10,4.0,0.7407407407407407
17009,1p6CRcg-tpM_0147,3.9,10,3.8,0.9743589743589743
17010,1p6CRcg-tpM_0148,6.2,10,4.3999999999999995,0.7096774193548386
17011,1p6CRcg-tpM_0149,7.1,9,4.799999999999999,0.6760563380281689
17012,1p6CRcg-tpM_0150,4.8,10,3.5999999999999996,0.75
17013,1p6CRcg-tpM_0151,4.7,10,3.0,0.6382978723404255
17014,1p6CRcg-tpM_0152,3.2,10,2.4000000000000004,0.7500000000000001
17015,1p6CRcg-tpM_0153,5.2,10,3.100000000000001,0.5961538461538464
17016,1p6CRcg-tpM_0154,5.7,10,3.7999999999999994,0.6666666666666665
17017,1p6CRcg-tpM_0155,3.9,10,3.2,0.8205128205128206
17018,1p6CRcg-tpM_0156,4.9,10,4.2,0.8571428571428571
17019,1p6CRcg-tpM_0157,5.3,10,4.300000000000001,0.8113207547169813
17020,1p6CRcg-tpM_0158,6.3,10,4.6,0.7301587301587301
17021,1p6CRcg-tpM_0159,5.4,10,4.6000000000000005,0.8518518518518519
17022,1p6CRcg-tpM_0160,4.4,10,3.2000000000000006,0.7272727272727274
17023,1p6CRcg-tpM_0161,6.0,10,5.3,0.8833333333333333
17024,1p6CRcg-tpM_0162,4.7,10,4.199999999999999,0.8936170212765956
17025,1p6CRcg-tpM_0163,2.6,10,2.5,0.9615384615384615
17026,1p6CRcg-tpM_0164,5.3,10,4.0,0.7547169811320755
17027,1p6CRcg-tpM_0165,7.2,9,3.6000000000000005,0.5000000000000001
17028,1p6CRcg-tpM_0166,6.1,10,4.8,0.7868852459016393
17029,1p6CRcg-tpM_0167,4.4,10,3.6000000000000005,0.8181818181818182
17030,1p6CRcg-tpM_0168,6.8,10,4.6,0.676470588235294
17031,1p6CRcg-tpM_0169,2.9,10,2.1999999999999997,0.7586206896551724
17032,1p6CRcg-tpM_0170,4.3,11,3.1999999999999997,0.7441860465116279
17033,1p6CRcg-tpM_0171,6.4,10,3.600000000000001,0.5625000000000001
17034,1p6CRcg-tpM_0172,4.6,10,3.599999999999999,0.7826086956521738
17035,1p6CRcg-tpM_0173,6.4,10,4.000000000000001,0.6250000000000001
17036,1p6CRcg-tpM_0174,4.8,10,4.3,0.8958333333333334
17037,1p6CRcg-tpM_0175,4.9,10,4.800000000000001,0.979591836734694
17038,1p6CRcg-tpM_0176,3.8,9,3.1000000000000005,0.8157894736842107
17039,1p6CRcg-tpM_0177,5.0,10,4.1,0.82
17040,1p6CRcg-tpM_0178,3.7,8,3.3,0.8918918918918918
17041,2TvvBhBiAEw_0000,7.2,8,4.200000000000001,0.5833333333333335
17042,2TvvBhBiAEw_0001,6.2,11,3.1999999999999993,0.5161290322580644
17043,2TvvBhBiAEw_0002,8.0,8,4.7,0.5875
17044,2TvvBhBiAEw_0003,5.8,10,4.5,0.7758620689655172
17045,2TvvBhBiAEw_0004,5.2,10,4.5,0.8653846153846153
17046,2TvvBhBiAEw_0005,7.3,9,4.6000000000000005,0.6301369863013699
17047,2TvvBhBiAEw_0006,6.2,10,4.3999999999999995,0.7096774193548386
17048,2TvvBhBiAEw_0007,5.2,10,4.200000000000001,0.8076923076923078
17049,2TvvBhBiAEw_0008,7.2,8,2.6000000000000005,0.36111111111111116
17050,2TvvBhBiAEw_0009,5.6,10,4.800000000000001,0.8571428571428573
17051,2TvvBhBiAEw_0010,6.3,10,4.4,0.6984126984126985
17052,2TvvBhBiAEw_0011,1.6,4,1.5,0.9375
17053,2TvvBhBiAEw_0012,8.3,10,5.500000000000001,0.6626506024096386
17054,2TvvBhBiAEw_0013,7.2,11,4.6000000000000005,0.638888888888889
17055,2TvvBhBiAEw_0014,6.0,11,4.0,0.6666666666666666
17056,2TvvBhBiAEw_0015,5.1,8,4.0,0.7843137254901962
17057,2TvvBhBiAEw_0016,3.8,10,3.4,0.8947368421052632
17058,2TvvBhBiAEw_0017,6.1,10,3.8,0.6229508196721312
17059,2TvvBhBiAEw_0018,3.5,5,2.2,0.6285714285714287
17060,2TvvBhBiAEw_0019,5.0,10,3.9000000000000004,0.78
17061,2TvvBhBiAEw_0020,3.1,10,2.8,0.9032258064516128
17062,2TvvBhBiAEw_0021,3.9,7,2.8,0.717948717948718
17063,2TvvBhBiAEw_0022,6.5,9,3.6000000000000005,0.5538461538461539
17064,2TvvBhBiAEw_0023,6.3,11,4.1,0.6507936507936507
17065,2TvvBhBiAEw_0024,5.5,10,4.6,0.8363636363636363
17066,2TvvBhBiAEw_0025,5.2,7,3.6,0.6923076923076923
17067,2TvvBhBiAEw_0026,7.2,12,4.7,0.6527777777777778
17068,2TvvBhBiAEw_0027,7.8,9,4.1000000000000005,0.5256410256410258
17069,2TvvBhBiAEw_0028,6.0,11,3.900000000000001,0.6500000000000001
17070,2TvvBhBiAEw_0029,6.6,10,4.8999999999999995,0.7424242424242424
17071,2TvvBhBiAEw_0030,7.1,9,4.3999999999999995,0.6197183098591549
17072,2TvvBhBiAEw_0031,7.8,9,3.7000000000000006,0.47435897435897445
17073,2TvvBhBiAEw_0032,6.2,11,3.5,0.564516129032258
17074,2TvvBhBiAEw_0033,7.4,11,3.200000000000001,0.43243243243243257
17075,2TvvBhBiAEw_0034,6.0,8,3.0999999999999996,0.5166666666666666
17076,2TvvBhBiAEw_0035,6.1,11,4.0,0.6557377049180328
17077,2TvvBhBiAEw_0036,4.6,10,2.3999999999999995,0.5217391304347825
17078,2TvvBhBiAEw_0037,7.9,11,4.700000000000001,0.5949367088607596
17079,2TvvBhBiAEw_0038,3.8,10,3.0999999999999996,0.8157894736842105
17080,2TvvBhBiAEw_0039,2.9,3,1.6999999999999997,0.5862068965517241
17081,2TvvBhBiAEw_0040,4.7,12,3.0000000000000004,0.6382978723404256
17082,2TvvBhBiAEw_0041,5.8,11,3.1999999999999997,0.5517241379310345
17083,2TvvBhBiAEw_0042,6.2,10,3.2,0.5161290322580645
17084,2TvvBhBiAEw_0043,5.6,10,3.9,0.6964285714285715
17085,2TvvBhBiAEw_0044,4.5,7,3.3000000000000003,0.7333333333333334
17086,0qGUNd5488I_0000,8.2,13,4.8,0.5853658536585367
17087,0qGUNd5488I_0001,5.3,9,2.8,0.5283018867924528
17088,0qGUNd5488I_0002,5.3,10,4.8,0.9056603773584906
17089,0qGUNd5488I_0003,7.2,11,5.6000000000000005,0.7777777777777778
17090,0qGUNd5488I_0004,6.3,10,4.300000000000001,0.6825396825396827
17091,0qGUNd5488I_0005,4.9,9,4.1,0.8367346938775508
17092,0qGUNd5488I_0006,6.2,10,4.8,0.7741935483870968
17093,0qGUNd5488I_0007,4.3,8,3.3999999999999995,0.7906976744186046
17094,0qGUNd5488I_0008,4.7,10,3.0,0.6382978723404255
17095,0qGUNd5488I_0009,6.0,10,3.6,0.6
17096,0qGUNd5488I_0010,5.7,10,4.2,0.7368421052631579
17097,0qGUNd5488I_0011,8.0,8,3.6000000000000005,0.45000000000000007
17098,0qGUNd5488I_0012,4.2,7,2.9,0.6904761904761905
17099,0qGUNd5488I_0013,6.2,10,4.4,0.7096774193548387
17100,0qGUNd5488I_0014,5.5,10,3.4,0.6181818181818182
17101,0qGUNd5488I_0015,4.2,5,2.2,0.5238095238095238
17102,0qGUNd5488I_0016,5.0,10,3.5999999999999996,0.72
17103,0qGUNd5488I_0017,3.6,8,2.3000000000000003,0.638888888888889
17104,0qGUNd5488I_0018,1.8,4,1.0999999999999999,0.611111111111111
17105,0qGUNd5488I_0019,4.9,9,4.0,0.8163265306122448
17106,0qGUNd5488I_0020,6.0,10,4.7,0.7833333333333333
17107,0qGUNd5488I_0021,4.4,11,4.0,0.9090909090909091
17108,0qGUNd5488I_0022,6.3,10,4.0,0.6349206349206349
17109,0qGUNd5488I_0023,6.0,10,5.1,0.85
17110,0qGUNd5488I_0024,5.3,10,4.199999999999999,0.7924528301886792
17111,0qGUNd5488I_0025,7.4,11,5.8,0.7837837837837838
17112,0qGUNd5488I_0026,7.3,6,2.9999999999999996,0.41095890410958896
17113,0qGUNd5488I_0027,5.3,10,4.3,0.8113207547169812
17114,0qGUNd5488I_0028,7.3,9,3.5,0.4794520547945206
17115,0qGUNd5488I_0029,6.1,10,5.299999999999999,0.8688524590163933
17116,0qGUNd5488I_0030,3.4,5,2.8,0.8235294117647058
17117,0qGUNd5488I_0031,5.5,10,4.7,0.8545454545454546
17118,0qGUNd5488I_0032,5.6,10,4.5,0.8035714285714286
17119,0qGUNd5488I_0033,7.7,8,3.5000000000000004,0.4545454545454546
17120,0qGUNd5488I_0034,5.2,10,4.2,0.8076923076923077
17121,0qGUNd5488I_0035,7.3,8,5.800000000000001,0.7945205479452055
17122,0qGUNd5488I_0036,7.1,10,5.2,0.7323943661971831
17123,2rU7luXNYig_0000,5.1,10,3.3000000000000003,0.6470588235294119
17124,2rU7luXNYig_0001,5.4,10,4.000000000000001,0.7407407407407408
17125,2rU7luXNYig_0002,6.4,10,3.4000000000000004,0.53125
17126,2rU7luXNYig_0003,4.8,10,3.8000000000000003,0.7916666666666667
17127,2rU7luXNYig_0004,5.5,10,4.3,0.7818181818181817
17128,2rU7luXNYig_0005,5.1,10,3.6999999999999997,0.7254901960784313
17129,2rU7luXNYig_0006,6.0,10,4.5,0.75
17130,2rU7luXNYig_0007,5.4,10,3.0,0.5555555555555555
17131,2rU7luXNYig_0008,6.3,10,4.5,0.7142857142857143
17132,2rU7luXNYig_0009,4.8,10,3.8999999999999995,0.8124999999999999
17133,2rU7luXNYig_0010,3.7,9,2.6000000000000005,0.7027027027027029
17134,2rU7luXNYig_0011,4.5,10,3.7,0.8222222222222223
17135,2rU7luXNYig_0012,1.2,4,1.0999999999999999,0.9166666666666666
17136,2rU7luXNYig_0013,4.3,10,3.3,0.7674418604651163
17137,2rU7luXNYig_0014,5.1,10,3.6999999999999997,0.7254901960784313
17138,2rU7luXNYig_0015,6.6,12,4.8,0.7272727272727273
17139,2rU7luXNYig_0016,9.4,11,5.800000000000001,0.6170212765957447
17140,2rU7luXNYig_0017,5.2,10,3.7,0.7115384615384616
17141,2rU7luXNYig_0018,6.0,11,4.1000000000000005,0.6833333333333335
17142,2rU7luXNYig_0019,5.2,11,4.4,0.8461538461538461
17143,2rU7luXNYig_0020,7.0,10,4.799999999999999,0.6857142857142856
17144,2rU7luXNYig_0021,7.2,10,4.499999999999999,0.6249999999999999
17145,2rU7luXNYig_0022,4.5,10,4.1,0.911111111111111
17146,2rU7luXNYig_0023,4.3,10,3.6999999999999997,0.8604651162790697
17147,2rU7luXNYig_0024,5.0,11,3.8,0.76
17148,2rU7luXNYig_0025,4.4,9,3.4000000000000004,0.7727272727272727
17149,2rU7luXNYig_0026,4.0,10,3.9,0.975
17150,2rU7luXNYig_0027,6.8,10,5.0,0.7352941176470589
17151,2rU7luXNYig_0028,7.0,11,4.999999999999999,0.7142857142857142
17152,2rU7luXNYig_0029,4.2,10,3.8000000000000003,0.9047619047619048
17153,2rU7luXNYig_0030,3.3,10,3.1999999999999997,0.9696969696969697
17154,2rU7luXNYig_0031,6.8,10,3.799999999999999,0.5588235294117646
17155,2rU7luXNYig_0032,5.0,9,4.5,0.9
17156,2rU7luXNYig_0033,6.8,10,4.299999999999999,0.6323529411764705
17157,2rU7luXNYig_0034,4.6,11,4.299999999999999,0.934782608695652
17158,2rU7luXNYig_0035,4.1,10,2.9,0.7073170731707318
17159,2rU7luXNYig_0036,4.7,10,3.3999999999999995,0.7234042553191488
17160,2rU7luXNYig_0037,5.0,10,4.1,0.82
17161,2rU7luXNYig_0038,5.7,10,4.199999999999999,0.7368421052631577
17162,2rU7luXNYig_0039,4.6,10,3.3999999999999995,0.7391304347826086
17163,2rU7luXNYig_0040,7.1,10,3.699999999999999,0.5211267605633801
17164,2rU7luXNYig_0041,7.2,11,4.5,0.625
17165,2rU7luXNYig_0042,5.6,10,4.5,0.8035714285714286
17166,2rU7luXNYig_0043,4.9,10,3.900000000000001,0.7959183673469389
17167,2rU7luXNYig_0044,4.3,10,3.1999999999999997,0.7441860465116279
17168,2rU7luXNYig_0045,3.5,10,3.3,0.9428571428571428
17169,2rU7luXNYig_0046,4.8,10,3.8999999999999995,0.8124999999999999
17170,2rU7luXNYig_0047,3.7,10,3.0,0.8108108108108107
17171,2rU7luXNYig_0048,5.0,9,3.5999999999999996,0.72
17172,2rU7luXNYig_0049,7.1,10,4.099999999999999,0.5774647887323943
17173,2rU7luXNYig_0050,5.2,11,4.199999999999999,0.8076923076923075
17174,2rU7luXNYig_0051,5.2,10,3.6,0.6923076923076923
17175,2rU7luXNYig_0052,4.4,10,3.2,0.7272727272727273
17176,2rU7luXNYig_0053,7.1,10,4.999999999999999,0.704225352112676
17177,2rU7luXNYig_0054,8.0,7,3.2999999999999994,0.4124999999999999
17178,2rU7luXNYig_0055,5.2,10,3.9,0.75
17179,2rU7luXNYig_0056,4.2,10,3.4,0.8095238095238094
17180,2rU7luXNYig_0057,5.4,9,3.6999999999999997,0.6851851851851851
17181,2rU7luXNYig_0058,6.0,10,4.1,0.6833333333333332
17182,2rU7luXNYig_0059,4.5,8,3.8000000000000003,0.8444444444444446
17183,2rU7luXNYig_0060,4.5,10,3.8,0.8444444444444444
17184,2rU7luXNYig_0061,6.1,10,3.9000000000000004,0.639344262295082
17185,2rU7luXNYig_0062,7.8,10,4.300000000000001,0.5512820512820514
17186,2rU7luXNYig_0063,9.3,9,4.9,0.5268817204301075
17187,2rU7luXNYig_0064,5.5,10,4.9,0.890909090909091
17188,2rU7luXNYig_0065,10.4,7,4.199999999999999,0.40384615384615374
17189,2rU7luXNYig_0066,5.3,10,3.6000000000000005,0.679245283018868
17190,2rU7luXNYig_0067,7.0,10,4.3999999999999995,0.6285714285714284
17191,2rU7luXNYig_0068,5.4,10,3.8000000000000003,0.7037037037037037
17192,2rU7luXNYig_0069,4.0,9,2.8,0.7
17193,2rU7luXNYig_0070,6.8,10,4.8999999999999995,0.7205882352941176
17194,2rU7luXNYig_0071,4.5,9,2.8000000000000003,0.6222222222222222
17195,2rU7luXNYig_0072,5.3,10,3.6999999999999997,0.6981132075471698
17196,2rU7luXNYig_0073,6.9,9,4.300000000000001,0.6231884057971016
17197,2rU7luXNYig_0074,7.7,10,3.8999999999999995,0.5064935064935064
17198,2rU7luXNYig_0075,6.8,10,5.2,0.7647058823529412
17199,2rU7luXNYig_0076,4.7,11,4.199999999999999,0.8936170212765956
17200,2rU7luXNYig_0077,4.6,9,3.9999999999999996,0.8695652173913043
17201,2rU7luXNYig_0078,8.2,8,4.5,0.5487804878048781
17202,2rU7luXNYig_0079,5.1,9,3.5999999999999996,0.7058823529411764
17203,2rU7luXNYig_0080,7.3,9,3.1000000000000005,0.42465753424657543
17204,2rU7luXNYig_0081,6.5,13,5.4,0.8307692307692308
17205,2rU7luXNYig_0082,7.3,10,4.7,0.6438356164383562
17206,2rU7luXNYig_0083,9.4,8,4.700000000000002,0.5000000000000002
17207,2rU7luXNYig_0084,5.5,10,4.1000000000000005,0.7454545454545456
17208,2rU7luXNYig_0085,7.1,5,2.8,0.39436619718309857
17209,2rU7luXNYig_0086,6.3,10,4.3999999999999995,0.6984126984126984
17210,2rU7luXNYig_0087,4.4,10,3.0000000000000004,0.6818181818181819
17211,2rU7luXNYig_0088,7.3,11,4.9,0.6712328767123288
17212,2rU7luXNYig_0089,5.6,10,4.7,0.8392857142857144
17213,2rU7luXNYig_0090,7.5,8,4.300000000000001,0.5733333333333335
17214,2rU7luXNYig_0091,7.2,7,3.2,0.4444444444444445
17215,2rU7luXNYig_0092,7.2,10,5.5,0.7638888888888888
17216,2rU7luXNYig_0093,5.3,7,3.4000000000000004,0.6415094339622642
17217,2rU7luXNYig_0094,4.9,10,3.8000000000000007,0.7755102040816327
17218,2rU7luXNYig_0095,6.5,10,3.5999999999999996,0.5538461538461538
17219,2rU7luXNYig_0096,5.6,10,3.7999999999999994,0.6785714285714285
17220,2rU7luXNYig_0097,7.5,9,4.8,0.64
17221,2rU7luXNYig_0098,7.1,8,3.5,0.49295774647887325
17222,2rU7luXNYig_0099,6.8,10,4.199999999999999,0.6176470588235293
17223,2rU7luXNYig_0100,5.9,10,4.1,0.6949152542372881
17224,2rU7luXNYig_0101,4.5,10,4.1,0.911111111111111
17225,2rU7luXNYig_0102,4.8,10,4.3,0.8958333333333334
17226,2rU7luXNYig_0103,3.2,5,2.2,0.6875
17227,2rU7luXNYig_0104,6.1,11,4.8999999999999995,0.8032786885245902
17228,2rU7luXNYig_0105,5.0,10,3.4000000000000004,0.68
17229,2rU7luXNYig_0106,3.3,10,3.0,0.9090909090909092
17230,2rU7luXNYig_0107,4.9,10,3.7000000000000006,0.7551020408163266
17231,2rU7luXNYig_0108,5.7,10,4.2,0.7368421052631579
17232,2rU7luXNYig_0109,6.3,10,5.3999999999999995,0.8571428571428571
17233,2rU7luXNYig_0110,6.7,10,4.499999999999999,0.671641791044776
17234,2rU7luXNYig_0111,3.8,10,2.5999999999999996,0.6842105263157894
17235,2rU7luXNYig_0112,4.5,10,3.4000000000000004,0.7555555555555556
17236,2rU7luXNYig_0113,5.8,10,4.5,0.7758620689655172
17237,2rU7luXNYig_0114,3.2,8,2.9000000000000004,0.9062500000000001
17238,2rU7luXNYig_0115,4.8,10,4.1,0.8541666666666666
17239,2rU7luXNYig_0116,4.2,10,3.4,0.8095238095238094
17240,2rU7luXNYig_0117,2.5,5,1.9000000000000001,0.76
17241,4UcwPms29fA_0000,3.3,6,2.3,0.6969696969696969
17242,4UcwPms29fA_0001,5.4,8,3.8000000000000007,0.7037037037037038
17243,4UcwPms29fA_0002,3.0,5,2.0,0.6666666666666666
17244,4UcwPms29fA_0003,2.4,7,2.1999999999999997,0.9166666666666666
17245,4UcwPms29fA_0004,4.3,6,1.2999999999999998,0.3023255813953488
17246,4UcwPms29fA_0005,3.3,6,1.9,0.5757575757575758
17247,4UcwPms29fA_0006,1.8,5,1.4,0.7777777777777777
17248,4UcwPms29fA_0007,3.45,4,1.8000000000000003,0.5217391304347827
17249,4UcwPms29fA_0008,5.45,5,3.0,0.5504587155963303
17250,4UcwPms29fA_0009,4.4,7,3.0999999999999996,0.7045454545454544
17251,4UcwPms29fA_0010,3.8,7,2.6000000000000005,0.6842105263157896
17252,4UcwPms29fA_0011,3.7,4,2.3,0.6216216216216215
17253,4UcwPms29fA_0012,4.9,5,3.1,0.6326530612244897
17254,4UcwPms29fA_0013,4.4,6,2.6000000000000005,0.5909090909090909
17255,4UcwPms29fA_0014,3.8,6,3.0999999999999996,0.8157894736842105
17256,4UcwPms29fA_0015,6.1,7,3.4999999999999996,0.5737704918032787
17257,4UcwPms29fA_0016,4.4,5,2.7,0.6136363636363636
17258,4UcwPms29fA_0017,2.7,4,2.5,0.9259259259259258
17259,4UcwPms29fA_0018,5.1,8,3.5999999999999996,0.7058823529411764
17260,4UcwPms29fA_0019,5.2,7,3.8000000000000007,0.7307692307692308
17261,4UcwPms29fA_0020,5.8,9,2.9,0.5
17262,4UcwPms29fA_0021,4.7,5,1.9999999999999998,0.42553191489361697
17263,4UcwPms29fA_0022,6.0,8,3.3,0.5499999999999999
17264,4UcwPms29fA_0023,4.7,6,2.5000000000000004,0.5319148936170214
17265,4UcwPms29fA_0024,3.9,8,3.1,0.7948717948717949
17266,4UcwPms29fA_0025,3.6,5,2.0,0.5555555555555556
17267,4UcwPms29fA_0026,3.2,5,2.0,0.625
17268,4UcwPms29fA_0027,2.9,4,1.5999999999999999,0.5517241379310345
17269,4UcwPms29fA_0028,6.7,8,5.2,0.7761194029850746
17270,4UcwPms29fA_0029,5.3,3,2.0,0.37735849056603776
17271,4UcwPms29fA_0030,4.2,5,2.3000000000000003,0.5476190476190477
17272,4UcwPms29fA_0031,2.5,3,1.6,0.64
17273,4UcwPms29fA_0032,2.9,5,2.1999999999999997,0.7586206896551724
17274,4UcwPms29fA_0033,4.2,6,3.1000000000000005,0.7380952380952381
17275,4UcwPms29fA_0034,3.5,5,1.6999999999999997,0.48571428571428565
17276,4UcwPms29fA_0035,4.1,9,3.1999999999999997,0.7804878048780488
17277,4UcwPms29fA_0036,2.15,3,1.2000000000000002,0.558139534883721
17278,4UcwPms29fA_0037,2.8,6,1.7999999999999998,0.6428571428571428
17279,4UcwPms29fA_0038,3.0,5,1.7000000000000002,0.5666666666666668
17280,4UcwPms29fA_0039,4.0,5,1.6,0.4
17281,4UcwPms29fA_0040,5.1,4,2.6,0.5098039215686275
17282,4UcwPms29fA_0041,6.2,7,2.9,0.46774193548387094
17283,4UcwPms29fA_0042,5.3,8,3.599999999999999,0.6792452830188678
17284,4UcwPms29fA_0043,3.1,4,1.9000000000000004,0.6129032258064517
17285,4UcwPms29fA_0044,2.1,5,1.7,0.8095238095238094
17286,4UcwPms29fA_0045,3.9,6,2.6999999999999997,0.6923076923076923
17287,4UcwPms29fA_0046,4.4,8,2.4,0.5454545454545454
